movie_id,movie_name,tags,rating
tt9390200,Dokyala Shot,"Thriller, A Marathi boy suffers a head injury which results in him losing his memory. After the accident, his friends find out that he has no clue about his impending marriage., Shivkumar Parthasarathy, Anand Alkunte, 
Omkar Govardhan, 
Rohit Haldikar, 
Suvrat Joshi",8.0
tt5810000,"I, Timon","Drama, Thriller, Shakespeare's forgotten masterpiece of a good man in an evil world., Bramwell Noah, 
Dan Noah, Kylie Azzopardi, 
Kain Baigent, 
Melissa Barlas, 
Tiannah Clark",7.6
tt15815530,God of Dreams,"Drama, Thriller, Welcome to the future, where dreaming is illegal. Set in the dystopian urban south of the not-too-distant future, a group of social misfits must band together to navigate an oppressive ...                See full summary », Jurian Isabelle, Bill Bogner, 
Omar Cook, 
Kemuel Crossty, 
Alphonso A'Qen-Aten Jackson",6.4
tt22885076,Bijoya Dashami,"Thriller, The story revolves around a 45 years old woman who goes missing while visiting her native place. Her only son then lodges an F.I.R to the nearest Police station as there is a serial killer ...                See full summary », Souvik Dey, Aman, 
Anindya Pulak Banerjee, 
Aryann Bhowmick, 
Nik Chakraborty",9.5
tt12391966,La chancha,"Drama, Thriller, In the midst of a family vacation, an unexpected reunion updates Pablo's childhood trauma. Confronted by the irony of chance, he begins a disturbing return to the landscapes of his ...                See full summary », Franco Verdoia, Esteban Meloni, 
Gabriel Goity, 
Gladys Florimonte, 
Raquel Karro",6.6
tt8070292,Cohabitation,"Drama, Thriller, While former paramedic Emily tries to live a low-key life to cope with her PTSD, her new roommate has other plans--and a long-held vendetta against medical personnel., Lauren Barker, Tiffany Streng, 
Stephanie Rose Quinnell, 
Carly D. Anderson, 
Kenny Somerville",7.7
tt20195918,Blow Up My Life,"Comedy, Thriller, A disgraced pharmaceutical employee accidentally discovers a deadly opioid vape conspiracy, sending him on the run to expose the crime with a trail of chaos in his wake., Ryan Dickie, 
Abigail Horton, Jason Selvig, 
Kara Young, 
Ben Horner, 
Davram Stiefler",6.6
tt9795264,Risknamaa,"Thriller, Sher Singh is the Sarpanch of his village. Whose same order for all, that whoever loves, will get the death punishment only. In this way Sher Singh has killed so many boys and girls, who ...                See full summary », Aarun Nagar, Aarun Nagar, 
Pramod Moutho, 
Shahbaaz Khan, 
Sachin Khari",8.4
tt6330220,Kiriti Roy,"Thriller, The story revolves around five friends--Sunil, Brajesh, Ranjan, Suhash, and Avijit--who are all attracted to their common friend Basobi, who seems to be close to Ranjan. Then, she suddenly ...                See full summary », Aniket Chattopadhyay, Chiranjit, 
Sujan Mukherjee, 
Locket Chatterjee, 
Kaushik Ganguly",8.9
tt8336022,The Toad,"Thriller, Three short stories connect in a funny, fierce and at times tragic way laced together through the themes of dreams, reincarnation and the supernatural., Al Rios-Hannon, 
Gabriel Rios-Hannon, Vanessa Leonard, 
Dustin Mills, 
Kenzie Phillips, 
Kayla Elizabeth",6.7
tt19072146,Dark Rose: The Name of Fear,"Thriller, Choices between right or wrong, sanjana had two choice either to let her Ex reveals her secret or to do whatever he telling. But she don't know that it will change her life forever, Let's see what will sanjana choose., Shivam Singh, Chiya Dwivedi, 
Shiven Singh, 
Rishi Raj Rahi, 
Heramba Shankar Tripathi",7.4
tt6157502,The Last Berliner,"Drama, Thriller, A highly suspenseful and compelling hostage thriller about the issue of gentrification - and the good souls who lose along the way. Nail-biting and tragic right until the very surprising end., Gregor Erler, Pegah Ferydoni, 
Tom Keune, 
Christopher Cornelsen, 
Thilo Prothmann",6.6
tt14088270,Gadera,"Drama, History, Thriller, ""Gadera"" is based on the historical events of Kumaon and Garhwal. From the period of Gurkhas to the famous stories and events of the British colonial period., Yogesh Vats, Edward Christle, 
Andrew Johnson, 
Catarina Morais, 
Leonid Plotkin",6.9
tt6716346,The Book of Life,"Thriller, A war is waged in Heaven by one of the Angels named Lucifer. He decided to rebel against God and separate himself from the rest of the Angels by leaving Heaven and roaming the earth., Menetie T. Ejeye, Victorya Brandart, 
Michael Franklin, 
Alphonse Philippe Mouzon, 
Kylie Brown",7.3
tt9464770,Unfriends,"Thriller, Unfriends Hindi Movie is a story of a Girl who is befriended by an unknown person of a violent character. How a boy a good Samaritan helps her get through her fight against cyber crime and ...                See full synopsis », Ashfaque Shaikh, Sahil Akhtar, 
Himayat Ali, 
Mousumi Biswas, 
Ayaan Khan",8.4
tt9351112,Amnestie,"Thriller, Inspired by true events of the 1989 Czech and Slovak Velvet Revolution and Václav Havel's controversial release of 23.000 prisoners., Jonás Karásek, Juraj Baca, 
Natalia Germani, 
Anna Geislerová, 
Marek Majeský",6.7
tt12239390,Sins of the Mother,"Thriller, Add a Plot, Tatiana Larrea, Tatiana Larrea, 
Jerry Walker, 
JoJo Quinn, 
Samantha Plont",6.8
tt2984754,The Long Short,"Drama, Sci-Fi, Thriller, An inspiring view into the lives of a diverse group of New Yorkers driven to the edge through tales of guilt, pain and passion. Told through 4 chapters, connected through media, the ...                See full summary », Shabazz Ray, Vance Allen, 
Valdi Belton, 
Jimmy Brooks, 
William Day",7.8
tt7912470,Deception: Oo Pel Dan Myin,"Drama, Thriller, Min Htet possesses a perfect life which will be envied by a lot. He is rich; owns a gallery and in addition to all that, has a beautiful wife called Zin Mar. He is the epitome of happiness ...                See full summary », Christina Kyi, Zenn Kyi, 
Thet Mon Myint, 
Aung Myint Myat, 
Kaew Korravee",7.6
tt15791758,"He Say, She Say","Thriller, Friends from college reunite for an unforeseen night of reminiscing and catching up which quickly spirals into seduction sex and murder., Nelson J. Davis, Gerrell Boney, 
Mintaka Brower, 
Monica Crumpler, 
Nelson J. Davis",9.4
tt7475974,Invisible,"Drama, Thriller, Jonas (Dainius Kazlauskas) pretends to be blind and enters a TV dance contest, where he meets his attractive dance partner Saule (Paulina Taujanskaite). Soon they become the show's most ...                See full summary », Ignas Jonynas, Dainius Kazlauskas, 
Darius Bagdziunas, 
Paulina Taujanskaité, 
Dmitrijus Denisiukas",6.6
tt1837569,Hindsight 2020,"Drama, Thriller, Hindsight 2020 is a political thriller depicting a worst-case scenario of what America could become in the near future. The film focuses on one of the remaining middle class families and ...                See full summary », Bryan Dobson, Vin Morreale Jr., 
Brian O'Halloran, 
Martha Frazier, 
David DeVita",7.6
tt12071618,Ee Kathalo Paathralu Kalpitam,"Drama, Thriller, The complete drama revolves around aspiring actors Krishna, Sruthi and Rihanna who are offered to prove the real story of a model named Rihanna but there is a murder linked to the story. Will they find out the truth?, Abhiram .M., Pavan Tej Konidela, 
Meghana, 
Lakshmi Jai, 
Prithviraj",6.6
tt3539342,Chintoo 2: Khajinyachi Chittarkatha,"Family, Thriller, Chintoo, a sweet but notorious boy, and his friends attempt to find ways to get back their playground from a local thug named Guru., Shrirang Godbole, Satish Alekar, 
Shubhankar Atre, 
Subodh Bhave, 
Nishant Bhavsar",8.4
tt9680078,Mukhomukhi,"Thriller, Mukhomukhi is an Indian Bengali language film directed by Kamaleshwar Mukherjee. The film is based on a drama Abayab written by the director himself., Kamaleswar Mukherjee, Gargi Roy Chowdhury, 
Abhinandan Dutta, 
Rajatabha Dutta, 
Mishka Halim",6.9
tt11631200,223 Wick,"Fantasy, Thriller, Plagued by visions and nightmares, a catholic priest is ousted from his parish. With nowhere to turn he follows the sinister visions calling him and discovers a deal he alone must stop., Sergio Myers, Alexi Stavrou, 
Sergio Myers II, 
Dawn Lafferty, 
Calvin L. Brown",7.2
tt5823682,Innocent Killer,"Thriller, ""Innocent Killer"" portrays a modern city hit with a string of inexplicable murders of seemingly random women. What happens when the murderer meets the last standing police officer on his trail will leave audiences in shock., Jon-Claire Lee, Asif Khan, 
Lucy Quill, 
Agustin Lamas, 
David Brumby",7.7
tt0450992,Bird in the Sky,"Drama, Thriller, Combining documentary elements with the finish of a feature film, BIRD IN THE SKY is a gritty, poetic tale of a young man's spiritual struggle on the streets of New York City. Rob has been ...                See full summary », Robert Flanagan, Rob Lowa Abreu, 
Bridget Barkan, 
Mike Kuchar, 
Kay Merryweather",9.0
tt5845560,Bet on Ben,"Drama, Thriller, Ex-con Ben Burke returns home to reconcile with Heidi, his lost love, and seek closure from a former friend who made him take the fall on an arms deal years earlier. Once back home though ...                See full summary », Nick Felice, Maryam Basir, 
Kristin Clarke, 
Declan Joyce, 
Robert Laenen",7.9
tt2379520,In the Name of Love,"Drama, Romance, Thriller, In this dark love triangle that proceeds with the inexorable logic of a Greek tragedy, a dedicated wife in a small Vietnamese fishing village secretly turns to another man when her husband ...                See full summary », Luu Huynh, Thai Hoa, 
Huy Khanh, 
Dinh Y Nhung",8.3
tt9055158,El Supremo Manuscrito,"Drama, Thriller, When art collector, Anton Remianiuk and a literature graduate Miss Ana Morel, seek to recover a lost manuscript, they are confronted with the dangerous secrets of Paraguay and it's dark silent past., Jorge Diaz de Bedoya, 
Michael Kovich Jr., Fernando Abadie, 
Sary López, 
Nathan Christopher Haase, 
Rafael Alfaro",7.0
tt8875804,Gangs of North East,"Thriller, The story of the film revolves around the life of a teenage girl Margaret and her single mother Rosy in the majestic land of Shillong, and how everything changes when fate has got something else for them, reconnecting their past., Rupak Gogoi, Vivek Bora, 
Rewati Chetri, 
Fairy Priya Ahmed, 
Manimala Das",8.5
tt13245542,Deadlock,"Thriller, The world is on lock down. Tomorrow isn't promised. Unemployed Jaleah Capri is unexpectedly stuck in a house with her feuding ex, Ray Montgall, and her new fiancé, Captain Perry. As the ...                See full summary », Honesty J. Edwards, Tamara Barnes, 
Camille Bright, 
Robert Coppage, 
Clifton Dumas",8.7
tt13937232,Self Quarantined,"Sci-Fi, Thriller, Three women dealing with social isolation resulting from a worldwide pandemic and trauma in their personal lives decide to get away from it all and go on a mountain retreat together. While ...                See full summary », Keith B. Plummer, Michelle l Lamb, 
Mahogany Raspberry, 
Stacee Nino, 
Tomathan McGinnis",8.3
tt12995706,Under the Crystal Dome,"Thriller, Thomas Burke is found in a dark forest where he was looking for his lost son. One year later the psychiatrist Andrew Owens finds out this case dragging him into the deepest depths of his ...                See full summary », Cristian Parras, Caroline Adams, 
Marvin Adams, 
Nathan Ariss, 
Stewart James Barham",8.4
tt14307578,Tangra Blues,"Drama, Musical, Thriller, Joyee, a young music-maker from Kolkata, gets fascinated by the performance of a musical band of young slum kids. However, her life takes a magical turn when she meets Sanjib Mondal, the bandleader and a former gang member., Supriyo Sen, Madhumita Sarcar, 
Parambrata Chattopadhyay, 
Samiul Alam, 
Oishani Dey",7.0
tt13881992,Wild World,"Thriller, Two weeks before Mr.Ravi's daughter's wedding, he gets an anonymous call saying his daughter is kidnapped. The kidnapper demands huge amount of money in the span of one hour, but in reality...                See full summary », Saye Sashank Polavarapu, Aishwarya Hollakal, 
Shiva Rama Krishna, 
Kiran Paleru",6.8
tt9872614,Face 2 Face,"Thriller, Santosh is an aspiring actor living in Chikamagalur. Life makes him meet two women, Preethi and Sneha. Who is Santosh originally in love with? And what is the real story and connection with both the girls?, Sandeep Janardhan, Rohith Bhanuprakash, 
Purbi Joshi, 
Suchendra Prasad, 
Veena Sundar",7.3
tt4035198,Little Black Lie,"Drama, Romance, Thriller, A woman tells her fiancé she was raped, setting him off on a desperate search for her attacker., Todd Theman, Nick Ballard, 
Jodie Bullock, 
Clayton LaDue, 
Stephanie Lynn",8.7
tt7383926,Doctor I Love You,"Thriller, 9000 feet above the sea level, snow caped mountains, colorful jungles of autumn, snakelike small roads, deadly valleys, surprising fog and untimely snowfall. Mysterious nature and equally ...                See full summary », Mukul Abhyankar, Shiraz Hussain, 
Sheetal Shah",7.7
tt5558832,Folklore's Intimates,"Comedy, Drama, Thriller, Young folksinger and mild-mannered pacifist Herbert Meakin, finds himself torn from a peaceful life and dropped in the midst of a guerrilla war. Entrenched deep in the woods and faced with ...                See full summary », Peter Butler, Oobah Butler, 
Liam Blundell, 
Doc Butler, 
David Mclaughlin",8.6
tt3856808,The Killer Monroes,"Thriller, Add a Plot, Joe Lujan, 
Sharry Flaherty, Michael Arillo, 
Dacquri Ayala, 
Ellie Barquist, 
Nycolle Buss",9.6
tt11841860,Where Is She?,"Thriller, A woman goes missing after a volatile argument with her alcoholic boyfriend. As two detectives set out to crack this case by eliminating suspects, unusual happenings present themselves along the way., Lemarze Smith, Catalina Ariel, 
Brandon E. Brooks, 
Kubwa M. Brown, 
Christine Diaz",8.5
tt16259420,The Last Resort,"Thriller, This is an action thriller. The protagonist has his wife and daughter kidnapped at the bank. He utilizes his background as a special forces soldier to decimate the gang of thieves ...                See full summary », Saugat Bhattacharya, Saugat Bhattacharya, 
Brijendra Kala, 
Happy Kalizpuria, 
Reecha Sinha",9.0
tt21811924,Maataraani Mounamidhi,"Thriller, Ram's active visit to his nephew Eswar's place turns into thrilling and scary incidents which no one ever witnessed or experienced. The endearing screenplay and enlightening twists will make you sit edge of the seat., Suku Purvaj, Archana Ananth, 
Mahesh Datta, 
Keshav Rajpantula, 
Kasi Raju",7.2
tt21604378,Karnish,"Drama, Thriller, A girl books a hotel room and goes to the rooftop to attempt suicide in front of the reporters and journalists. A motivational speaker comes ahead and talks to the girl and tries to stop her from jumping off the cornice., Vicky Zahed, Ziaul Roshan, 
Bidya Sinha Saha, 
Junaid Bukdadi, 
Shahed Ali",6.9
tt1188751,Sympathetic Details,"Thriller, Add a Plot, Benjamin Busch, Ryan Sands, 
Clarke Peters, 
John Doman, 
Marisol Chacin",8.8
tt7600372,Snap Shot,"Thriller, Friends reunite for a party and hunting trip. It's the first time they've met since the hunting death of an unknown man. Geoffrey, responsible for the accidental shooting, is crippled by ...                See full summary », Marcus Warren, Adrian Paul, 
Sasha Jackson, 
Cian Barry, 
Ian Streetz",7.9
tt18154808,Dans La Maison Du Capitaine,"Thriller, Add a Plot, Thirumalaiyuraan s Sabarathnam, Aref Abbas, 
Ruth Aguirre, 
Mohammed Alfaki, 
Denis Bernard",9.5
tt12390372,Adrift Under Light,"Drama, Fantasy, Romance, A young man is haunted by an entity that resembles an old man, while his wife mysteriously falls ill in the midst of his fragmented reality of lost memories and regrets., Caleb C. Lorentz, Joe Sterrey, 
Kaitlin Moews, 
Ben Friedman, 
Joseph Masson",8.7
tt7681554,Yazh,"Romance, Thriller, War, The Film narrates in real time in a non-linear fashion three interwoven stories of six main characters that are torn apart by the looming Lankan Eelam War., M.S. Anand, Vinoth Kishan, 
Daniel Balaji, 
Misha Ghoshal, 
Sashikumar",9.5
tt8426772,Anukta,"Thriller, With a proper blend of psychological aspects of human emotions in the form of dreams and crime investigation of an intelligent COP behind a murder mystery Anukta will be a new experience to watch., Ashwath Samuel, Karthik Attavr, 
Sangeetha Bhat, 
Anu Prabhakar, 
Sampath Raj",7.6
tt7980536,Adrift,"Thriller, James Kane is living a quiet life abroad when he is activated to accomplish a dangerous mission in Japan that will put him on the run, and force him to come to grips with his violent past., Les Mahoney, Bill Oberst Jr., 
J.T. Melaragno, 
Tony Gracia, 
Glenda Morgan Brown",7.8
tt6429260,Koditta Idangalai Nirappuga,"Comedy, Thriller, On a business trip to India, a man fantasizes about the young wife of his middle-aged driver., Parthiban Radhakrishnan, Shanthnu Bhagyaraj, 
Iniya, 
Parvati Nair, 
Parthiban Radhakrishnan",7.0
tt6279258,Where the Water Runs,"Drama, Sci-Fi, Thriller, In order to gain immunity from a robbery gone bad, an African-American misfit must infiltrate an eco-lutionary activist group from South Central L.A in hopes of learning their grand plan to...                See full summary », DuBois Ashong, Darryl Dunning II, 
Bria Wade, 
Joseph Callari, 
Kenajuan Bentley",8.1
tt4518284,The Last Love Letter,"Thriller, Steve Brody hides a dark secret from his childhood that seems to follow him into his adulthood , no matter how hard he tries it seems to affect his life in the present until one fateful day...                See full summary », Simon Jake, Rab Adams, 
Jennifer Elaine Ball, 
Rio Brady, 
Alison Denham",8.4
tt21145414,Ei Muhurte,"Comedy, Drama, Thriller, Every now and then, occurrences take place on the streets, alleys and highways of this city like the accumulation of moss on a concrete wall. Though majority of these fresh deposits appear ...                See full summary », Abrar Athar, 
Piplu Khan, 
Mejbaur Rahman Sumon, Kazi Toufiqul Islam Emon, 
Zahid Hasan, 
Mostafizur Noor Imran, 
Shariful Islam",5.9
tt8035316,Kaattu Vithachavar,"Drama, Thriller, Movie is a political thriller based on the atrocities committed by the state of Kerala during the 21 months National Emergency, from 1975 to 1977., Satheesh Paul, Prakash Bare, 
Tini Tom, 
Jayaprakash Kuloor, 
Babu Annur",6.6
tt17494746,Thattukada Muthal Semitheri Vare,"Thriller, Thirty Five years ago, Matthews and Marry eloped from Southern Kerala and moved to Northern Wayanad. They create a small world for themselves but one day Marry feels sick, and he might have to sell his land to save her. What will he do?, Siraj Fantasy, Jagadish, 
Sreeya Remesh, 
Sunil Sukhada, 
Baiju V.K.",9.2
tt14549420,Sold,"Thriller, The lives of a gangster, a journalist and 10 year old Rashmi intertwine when she is kidnapped by child traffickers, Prerana Agarwal, Shivani r Bala, 
Bharath, 
Hanumanthe Gowda, 
Deepam Kohli",8.2
tt13504026,Thelivuppathaiyin Neesa Thooram,"Drama, Thriller, TNT is a political and investigative thriller that attempts to unearth the conspiracies that resulted in the 1997 communal riots in Coimbatore, which resulted in the death of 18 Muslims., Aravind, Kamalakannan, 
Raghu Raman, 
Rohini",7.4
tt9060324,Casa din copac,"Comedy, Drama, Thriller, To David, no one matters more than his daughter, Maya. With summer break just around the corner, and Anca, his ex-wife out of town, David hopes to win Maya over, by building her a tree house., Florin Brinza, Bogdan Fanariu, 
Ianisa Jelmarean, 
Laurentiu Plesa, 
Madalina Ghitescu",7.4
tt10287880,S'ids Lake,"Thriller, Sid, a scared-up boy from birth, accidentally kills a girl in his sleep. He first invents an alter-ego to cope with his misfortune accident., Kevin Ruiz, 
Kevin North Ruiz, Kristian Pierce, 
David Solesbee, 
Michael J. King, 
Tom McLaren",6.6
tt3858500,What a Wonderful World,"Drama, Thriller, After two years spent as a student in Boston, a 22-year-old visits his native Moldova. It is April 2009. People gather in the streets of Chisinau, the call having spread through social ...                See full summary », Anatol Durbalã, Igor Babiac, 
Sergiu Bitca, 
Igor Caras-Romanov, 
Ana Daud",7.8
tt16900192,Ziel,"Thriller, Protagonist wakes up in his room with parts of his memory wiped out. He wanders the whole house in search of answers., Karundas, Arun Pradeep",9.7
tt3346976,The Spoiler,"Thriller, The fractious and dysfunctional Darmoody family embark on a venture into crime when they convince their youngest son to become embroiled in his own fake kidnapping., Katharine Collins, Harry Eden, 
Perry Fitzpatrick, 
Keith Dunphy, 
David Gant",8.7
tt21198440,Sect,"Thriller, Fresh out of recovery from a personal crisis, Luke is ready for his new chance at a happy life. Though happiness is going to have to wait when Luke's close friend Mark begins singing the praises of charismatic pastor of a church in town., Chandler Balli, Beyza Nur Apaydin, 
Joseph Baire, 
Chandler Balli, 
Will Balli",6.9
tt8396232,Bhayanakam,"Drama, Thriller, A World War I veteran is sent to Kuttanad as a postman to deliver money orders and letters to the families of soldiers. Soon, the happiness that his visits brought to the families turns into sadness with the outbreak of the World War II., Jayaraj, Jojo George, 
Sabitha Jayaraaj, 
Bilas Chandrahasan Nair, 
Renji Panicker",7.3
tt9252692,Monster,"Sci-Fi, Thriller, Add a Plot, Dai Jinyuan, Yanbo Han, 
Ye Lu, 
Su Yang",6.6
tt8852402,Embiran,"Thriller, Fate had different plan for a girl when she decides to open up her feelings to the person she is madly in love with., Krishna Pandi, Kishore Dev, 
Rajith Menon, 
Mouli, 
Kalyani Natarajan",8.1
tt5636312,Culture of Fear,"Thriller, After the release of an electro magnetic pulse, all digital technology was destroyed and the internet was banned. Society reverted back to an analog way of life controlled by New World ...                See full summary », Kayla Tabish, Malcolm McDowell, 
Kayla Tabish, 
Nick Liam Heaney, 
Steven Bauer",8.0
tt3898224,Beyond Existence,"Sci-Fi, Thriller, Ellen, a government agent follows orders to seek and destroy a professor who's been trading government information to foreign territories. However, in a twist of fate the Professor's life ...                See full summary », Schuman Hoque, Amelia Clay, 
Gary MacKay, 
Vincent Vermignon, 
Bamshad Abedi-Amin",6.4
tt15387160,Degala Babji,"Thriller, Add a Plot, Venkat Chandra, Sameer, 
Bandla Ganesh",6.6
tt19880966,Dog,"Drama, Thriller, Pablo has lost a significant amount of money in a poker game. He have that night to pay the debt. Returning home, ""El Flaco"", a small-time cocaine dealer, gets into his car and threatens ...                See full summary », Maxi Velloso, Antonio Abdo, 
Luciana Barrenechea, 
Rubén Bassi, 
Yolanda Berenguer",8.2
tt12510282,Charming Men: Part 1 - Julie,"Thriller, Julie's sister disappeared without a trace. Three months later she might have gotten the first clue but it comes at a price., Thorkell August Ottarsson, Mia Maria Hauge Wadsworth, 
Magnus Gudmundsson, 
Hulda Elira, 
Mirjam Sveinbjörg Thorkelsdottir",7.8
tt15716638,Coffee,"Thriller, A girl from a poor family, who loses her parents at a very young age, takes care of her only younger brother and It is when the future looks bright in her eyes, her life is bombarded with unexpected and shocking turn of events., Sai Krishna, Rahul Dev, 
Mugdha Godse, 
Iniya, 
Soundararaja",6.8
tt3479072,Tom's Dilemma,"Drama, Thriller, After the molestation of his son, a father struggles with his need to seek revenge and the fear that feeds his inability to do so., Michael Gluckstern, Eric T. Miller, 
Chase Bolnick, 
Tom Gilroy, 
Katie Corwin",7.8
tt16436030,Puli Vachindi Meka Chachindi,"Thriller, ....WORLDS FIRST 360 DEGREES SCREENPLAY MOVIE.............MOVIE BEGINS WITH 2ND HALF{ Every film has 1st half and 2nd half But. In this film 1st half and second half will play parallel and ...                See full synopsis », A. Sekhar Yadav, Yogi Arthashastra, 
Anand Bharathi, 
Jayalalitha, 
T. Manu",9.7
tt9248118,Killing the Dead,"Thriller, In 1978, Paraguay lives a dictatorship and, clandestinely, two men bury corpses. But one day they find a man who is still breathing. They have to kill him, but they never killed anyone before., Hugo Giménez, Ever Enciso, 
Aníbal Ortiz, 
Silvio Rodas, 
Jorge Román",6.8
tt6778742,Cinematic Reality,"Thriller, Tony, a flawed man, who tries his hardest to make the right decisions, only to always be wrong. After a short stay in prison, Tony tries to get his life back together and make amends with ...                See full summary », Brandon Prewitt, Cliff Scantland, 
Roman Jossart, 
Char Stone, 
Taylor Wilson",7.2
tt18358198,Blank,"Thriller, Blank is a journey between dream and reality. Friends who get addicted to a lucid dreaming drug end up in a situation where they can not differentiate between dream and reality., S. Jay, Krishi Thapanda, 
Poornachandra Mysuru, 
Bharat Hassan, 
Prashanth Siddi",8.8
tt10714460,Somewhere Over the Rainbow,"Thriller, Sancho, a Spanish go-getter, arrives in Manila seeking for a job promised to him by his friend, Alonso. However, upon arriving in the Philippines he discovers that his friend has ...                See full summary », Gwai Lou, Giovanni Baldisseri, 
Pepe Gros, 
Gertrude Louise, 
Rodelio Socito",8.0
tt15881684,Alice was my name,"Thriller, Alice is an unsuccessful young aspiring actress. One day it seems that luck smiles on her when she meets a photographer who meets her at his house, making her believe that he has a project in store for her, but that is not the truth., Brace Beltempo, Lorenzo Andrea Paolo Balducci, 
Ozon Bambini, 
Alessandro Davoli, 
Melissa Di Cianni",7.5
tt9381742,Hellbound,"Thriller, Ben Winston's feature film debut about two reckless bikers on a provocative, nightmarish journey through the mountains. Shot entirely on black and white 16mm film. It invokes the aesthetic of the classic films of the 1970s., Ben Winston, Kyle Colton, 
Jon Meeks, 
Trudy Walker, 
Paige Barlow",9.3
tt1869785,Tracy,"Thriller, A drug and alcohol fuelled psychotic rampage by a married couple living in the suburbs trying to raise a daughter. Obsessive love drives their erotic fantasies that manifest in brutal realities as they hunt their victims., Derek Erskine, Cassandra Leopold, 
Derek Erskine, 
Naomi Lisner, 
Vanessa Moltzen",6.9
tt15547676,De Zeven Spiegels,"Drama, Fantasy, Thriller, After losing both his parents Ralph struggles with a depression. A year later he decides to reduce his medicines with the help of his psychiatrist, although Ralph doesn't always follow his ...                See full summary », Jacob-Carl Pauw, Aris Julian, 
Hans Diederix, 
Ivan Groenheijde, 
Tamara Bosma",5.9
tt5840964,The Last Time,"Animation, Drama, Thriller, THE LAST TIME depicts the story of Jasmine and Justin Brimly, a modern-day power couple whose seemingly perfect life contradicts their private encounters with domestic abuse. The film ...                See full summary », Justin Poage, Reece Odum, 
Wardell Richardson, 
Thomas Mikal Ford, 
Charmin Lee",8.9
tt12374500,Omme Nishyabda Omme Yudda,"Thriller, A good hearted son of a rich industrialist falls in love with a gentle-natured poor orphan., Sreenag, Vijay Bholenath, 
Edakallugudda Chandrashekhar, 
Susmita Gowda, 
Samyuktha Hegde",8.6
tt16959964,MOV,"Thriller, Members of a youth soccer club disappear on their way to a game. The following footage was found soon after., Rome Williams, Ryan Paynter, 
Anthony Del Negro, 
Nicholas G. Sims, 
Cade Gass",9.0
tt6872524,Charuseela,,8.1
tt14912666,The Memory Scanner,"Drama, Sci-Fi, Thriller, Jessie Wright will take you on a journey which challenges the current Justice System, with its flaws and loopholes, a journey seeking to revamp an anachronistic system which has served us ...                See full summary », Al Domino, 
Stacy Savic, Mark Labella, 
Saint Heart, 
Baylee Curran, 
Allan Wayne Anderson",6.6
tt7259876,Young and Innocent,"Thriller, Add a Plot, Jesse Robinson, Casey Kniseley, 
Gideon Shils, 
Conor Scanlan, 
Julia Klavans",7.3
tt10225092,Super Duper,"Comedy, Thriller, Two petty criminals end up kidnapping the wrong woman, and end up in a situation where they have to deal with a kingpin of a drug mafia., A.K., Dhruva, 
Nagarajan Kannan, 
Sha Ra, 
Indhuja Ravichandran",6.6
tt14747990,Irai Thedal,"Drama, Thriller, Irai Thedal is a movie about how the investigators find the culprit without a photo or ID and assassinating him, K.S. Karthik, Krishnajith, 
Supriya Ravi, 
Sanuja Somanath",7.4
tt11179100,Le sang des loups,"Thriller, Khaled, police inspector infiltrate a gang of traffickers., Amar Sifodil, Youcef Sehairi, 
Mourad Oudjit, 
Abdelkrim Beriber, 
Mohamed Djouhri",7.4
tt10951768,Scarecrows,"Thriller, Three friends in the country put their safety at risk to befriend the obsessive son of their neighbor., Cooper Neidecker, Cooper Neidecker, 
Trey Seaba, 
Kailan Erman, 
Abby Knoettgen",6.6
tt14909062,Heard She Got Married,"Thriller, A musician is suspicious of his mailman., Charles Roxburgh, Matt Farley, 
Chris Peterson, 
Jay Mayo, 
Elizabeth M. Peterson",8.2
tt3361074,Schimbare,"Drama, Thriller, Luis and Elvira travel to Romania after contact an Eastern European criminal organization. Near their destination, they receive a call that requires them to change the route. They must stop in Budapest and make a collection., Álex Sampayo, Candela Peña, 
Luis Zahera, 
Sandra Mokrzycka, 
Maurycy Lyczko",7.8
tt2327714,Butterflies of Bill Baker,"Thriller, Bill Baker, a kind, sensitive and content man, enjoys life's simple pleasures, such as tilling his garden or playing with butterflies. His seemingly fulfilling life is disrupted by ...                See full summary », Sania Jhankar, Will Chase, 
Marin Hinkle, 
Olek Krupa, 
Richard Short",8.6
tt3219554,DOA: Death of Amar,"Thriller, A struggling actor is poisoned and has few hours to live. He must find out who killed him and why?, Param Gill, Steven a Dsouza, 
Zareen Khan, 
Rajeev Khandelwal, 
Prashant Narayanan",7.9
tt14070824,Regicide,"Thriller, On a remote farm, an attempt to start anew is shattered when a group of friends find themselves trapped by an unexpected guest, and what hides beneath the surface is capable of unimaginable terror., Daniel McLeod, Steve Kasan, 
Michael Masurkevitch, 
Nicole Marie McCafferty, 
Kevin Reitzel",6.4
tt11416918,Ménage,"Drama, Thriller, Three corrupt politicians from a small party involved in a plot of sex, drugs and betrayal are the protagonists of an agile and dreamlike narrative. Young director Luan Cardoso's first ...                See full summary », Luan Cardoso, Vinícius Ferreira, 
Francisco Gaspar, 
Lino Camilo, 
Elisa Telles",6.9
tt7137274,Scarlett,"Thriller, Add a Plot, Luigi Boccia, Miriam Galanti, 
Loredana Cannata, 
Ivan Castiglione, 
Gianclaudio Caretta",6.9
